time_hour,pm25,pm25_out_corr,IR,date,smoke_flag,station,temp_c,dew_c,slp_hpa,vis_m,wind_dir_deg,wind_mps,event_id
2020-09-14 11:00:00+00:00,152.1,249.5,0.6096192384769539,2020-09-14,0,72698024229,13.3,11.7,1013.9,805.0,270.0,1.5,2020_portland_megafire
2020-09-14 12:00:00+00:00,150.9,254.0,0.5940944881889764,2020-09-14,0,72698024229,13.3,11.7,1014.2,800.0,260.0,1.5,2020_portland_megafire
2020-09-14 13:00:00+00:00,149.5,249.5,0.5991983967935872,2020-09-14,0,72698024229,13.3,11.7,1014.0,1207.0,260.0,0.0,2020_portland_megafire
2020-09-14 14:00:00+00:00,140.0,246.5,0.5679513184584178,2020-09-14,0,72698024229,13.9,12.2,1013.9,805.0,260.0,0.0,2020_portland_megafire
2020-09-14 15:00:00+00:00,127.9,243.4,0.5254724732949877,2020-09-14,0,72698024229,14.4,12.8,1013.9,805.0,260.0,0.0,2020_portland_megafire
2020-09-14 16:00:00+00:00,114.8,236.3,0.4858231062209056,2020-09-14,1,72698024229,14.4,13.3,1014.0,805.0,360.0,1.5,2020_portland_megafire
2020-09-14 17:00:00+00:00,106.0,241.0,0.43983402489626555,2020-09-14,1,72698024229,15.0,13.3,1014.1,805.0,20.0,1.5,2020_portland_megafire
2020-09-14 18:00:00+00:00,94.9,262.5,0.3615238095238095,2020-09-14,0,72698024229,15.6,13.3,1014.2,800.0,20.0,0.0,2020_portland_megafire
2020-09-14 19:00:00+00:00,97.1,264.4,0.36724659606656584,2020-09-14,0,72698024229,16.7,13.3,1014.1,805.0,20.0,0.0,2020_portland_megafire
2020-09-14 20:00:00+00:00,108.8,261.7,0.4157432174245319,2020-09-14,0,72698024229,18.3,13.3,1014.0,805.0,130.0,1.5,2020_portland_megafire
2020-09-14 21:00:00+00:00,113.9,260.9,0.4365657339977003,2020-09-14,0,72698024229,18.9,13.3,1013.8,805.0,70.0,3.1,2020_portland_megafire
2020-09-14 22:00:00+00:00,136.3,257.7,0.5289095847885138,2020-09-14,0,72698024229,20.6,13.9,1013.6,805.0,80.0,3.1,2020_portland_megafire
2020-09-14 23:00:00+00:00,142.2,254.1,0.5596221959858323,2020-09-14,0,72698024229,21.7,13.3,1013.5,805.0,100.0,1.5,2020_portland_megafire
2020-09-15 00:00:00+00:00,136.7,252.0,0.5424603174603174,2020-09-15,0,72698024229,22.8,12.8,1013.3,800.0,,0.0,2020_portland_megafire
2020-09-15 01:00:00+00:00,133.5,243.9,0.5473554735547356,2020-09-15,0,72698024229,23.3,13.3,1013.4,805.0,,0.0,2020_portland_megafire
2020-09-15 02:00:00+00:00,131.1,222.1,0.590274651058082,2020-09-15,0,72698024229,21.1,15.0,1013.6,402.0,80.0,2.1,2020_portland_megafire
2020-09-15 03:00:00+00:00,133.2,210.6,0.6324786324786325,2020-09-15,0,72698024229,20.6,15.0,1013.9,805.0,90.0,1.5,2020_portland_megafire
2020-09-15 04:00:00+00:00,140.0,189.6,0.7383966244725738,2020-09-15,0,72698024229,19.4,16.1,1014.7,805.0,90.0,0.0,2020_portland_megafire
2020-09-15 05:00:00+00:00,144.0,168.1,0.8566329565734682,2020-09-15,0,72698024229,18.9,15.0,1015.3,805.0,90.0,0.0,2020_portland_megafire
2020-09-15 06:00:00+00:00,150.6,163.2,0.9227941176470589,2020-09-15,0,72698024229,18.3,15.0,1015.8,800.0,90.0,0.0,2020_portland_megafire
2020-09-15 07:00:00+00:00,150.3,179.8,0.835928809788654,2020-09-15,0,72698024229,18.3,15.0,1016.3,805.0,90.0,0.0,2020_portland_megafire
2020-09-15 08:00:00+00:00,140.3,176.4,0.7953514739229025,2020-09-15,0,72698024229,18.3,15.0,1016.3,805.0,90.0,0.0,2020_portland_megafire
2020-09-15 09:00:00+00:00,118.7,177.3,0.6694867456288776,2020-09-15,0,72698024229,17.2,13.3,1017.0,1609.0,110.0,3.6,2020_portland_megafire
2020-09-15 10:00:00+00:00,92.2,187.7,0.49120937666489084,2020-09-15,0,72698024229,16.7,12.2,1017.4,1609.0,110.0,0.0,2020_portland_megafire
2020-09-15 11:00:00+00:00,76.3,197.5,0.3863291139240506,2020-09-15,0,72698024229,16.1,12.8,1017.6,3219.0,130.0,1.5,2020_portland_megafire
2020-09-15 12:00:00+00:00,69.4,199.0,0.3487437185929649,2020-09-15,1,72698024229,15.6,12.8,1017.7,3200.0,150.0,1.5,2020_portland_megafire
2020-09-15 13:00:00+00:00,84.3,208.0,0.40528846153846154,2020-09-15,0,72698024229,16.7,12.8,1017.6,3219.0,60.0,1.5,2020_portland_megafire
2020-09-15 14:00:00+00:00,94.0,204.7,0.45920859794821695,2020-09-15,0,72698024229,16.1,12.8,1017.9,1609.0,60.0,0.0,2020_portland_megafire
2020-09-15 15:00:00+00:00,102.5,190.0,0.5394736842105263,2020-09-15,0,72698024229,16.7,13.9,1018.2,805.0,60.0,0.0,2020_portland_megafire
2020-09-15 16:00:00+00:00,112.1,173.4,0.6464821222606689,2020-09-15,0,72698024229,17.2,15.0,1018.0,805.0,280.0,2.1,2020_portland_megafire
2020-09-15 17:00:00+00:00,124.8,137.7,0.9063180827886711,2020-09-15,0,72698024229,17.8,14.4,1018.2,1207.0,270.0,2.6,2020_portland_megafire
2020-09-15 18:00:00+00:00,117.3,104.2,1.1257197696737045,2020-09-15,0,72698024229,19.4,13.3,1018.2,1200.0,270.0,0.0,2020_portland_megafire
2020-09-15 19:00:00+00:00,109.7,117.4,0.934412265758092,2020-09-15,0,72698024229,21.1,13.9,1017.7,1207.0,300.0,2.1,2020_portland_megafire
2020-09-15 20:00:00+00:00,106.0,131.3,0.8073115003808072,2020-09-15,0,72698024229,22.2,13.9,1017.5,1609.0,310.0,1.5,2020_portland_megafire
2020-09-15 21:00:00+00:00,100.7,163.6,0.6155256723716381,2020-09-15,0,72698024229,22.8,14.4,1017.3,1609.0,210.0,1.5,2020_portland_megafire
2020-09-15 22:00:00+00:00,94.1,172.0,0.5470930232558139,2020-09-15,0,72698024229,23.3,13.9,1016.8,1207.0,210.0,0.0,2020_portland_megafire
2020-09-15 23:00:00+00:00,87.5,168.5,0.5192878338278932,2020-09-15,0,72698024229,22.8,14.4,1016.4,1207.0,210.0,0.0,2020_portland_megafire
2020-06-24 00:00:00+00:00,0.3,1.4,0.2142857142857143,2020-06-24,0,72243012960,28.9,21.7,1009.7,16000.0,180.0,6.2,2020_houston_godzilla_dust
2020-06-24 01:00:00+00:00,0.2,1.4,0.14285714285714288,2020-06-24,0,72243012960,27.2,22.2,1010.2,16093.0,170.0,5.7,2020_houston_godzilla_dust
2020-06-24 02:00:00+00:00,0.2,1.5,0.13333333333333333,2020-06-24,0,72243012960,26.7,22.2,1011.0,16093.0,200.0,3.1,2020_houston_godzilla_dust
2020-06-24 03:00:00+00:00,0.9,1.7,0.5294117647058824,2020-06-24,0,72243012960,26.1,21.7,1011.1,16093.0,180.0,2.6,2020_houston_godzilla_dust
2020-06-24 04:00:00+00:00,0.5,1.8,0.2777777777777778,2020-06-24,0,72243012960,26.1,22.2,1011.7,16093.0,170.0,2.1,2020_houston_godzilla_dust
2020-06-24 05:00:00+00:00,0.2,1.7,0.11764705882352942,2020-06-24,0,72243012960,26.1,22.2,1012.0,16093.0,210.0,1.5,2020_houston_godzilla_dust
2020-06-24 06:00:00+00:00,0.2,2.0,0.1,2020-06-24,0,72243012960,25.6,22.2,1011.7,16000.0,170.0,3.6,2020_houston_godzilla_dust
2020-06-24 07:00:00+00:00,0.2,3.1,0.06451612903225806,2020-06-24,0,72243012960,25.0,22.8,1011.2,16093.0,170.0,0.0,2020_houston_godzilla_dust
2020-06-24 08:00:00+00:00,0.2,3.3,0.060606060606060615,2020-06-24,0,72243012960,25.0,22.8,1011.0,16093.0,280.0,6.7,2020_houston_godzilla_dust
2020-06-24 09:00:00+00:00,0.2,3.7,0.05405405405405406,2020-06-24,0,72243012960,23.3,22.2,1010.2,4828.0,130.0,1.5,2020_houston_godzilla_dust
2020-06-24 10:00:00+00:00,0.2,3.2,0.0625,2020-06-24,0,72243012960,23.3,22.2,1010.0,16093.0,140.0,3.1,2020_houston_godzilla_dust
2020-06-24 11:00:00+00:00,0.2,1.1,0.18181818181818182,2020-06-24,0,72243012960,23.3,22.2,1010.1,11265.0,160.0,4.6,2020_houston_godzilla_dust
2020-06-24 12:00:00+00:00,0.2,1.4,0.14285714285714288,2020-06-24,0,72243012960,22.8,21.7,1010.3,11000.0,170.0,2.6,2020_houston_godzilla_dust
2020-06-24 13:00:00+00:00,0.3,1.4,0.2142857142857143,2020-06-24,0,72243012960,22.8,21.7,1010.8,6437.0,170.0,2.6,2020_houston_godzilla_dust
2020-06-24 14:00:00+00:00,0.4,1.0,0.4,2020-06-24,0,72243012960,22.8,21.7,1011.6,11265.0,170.0,3.1,2020_houston_godzilla_dust
2020-06-24 15:00:00+00:00,0.4,2.1,0.19047619047619047,2020-06-24,0,72243012960,23.3,21.7,1011.9,11265.0,180.0,3.1,2020_houston_godzilla_dust
2020-06-24 16:00:00+00:00,0.2,1.6,0.125,2020-06-24,0,72243012960,23.9,22.2,1011.8,11265.0,190.0,3.1,2020_houston_godzilla_dust
2020-06-24 17:00:00+00:00,0.3,2.0,0.15,2020-06-24,0,72243012960,25.6,22.2,1011.7,16093.0,230.0,4.1,2020_houston_godzilla_dust
2020-06-24 18:00:00+00:00,0.5,2.2,0.22727272727272727,2020-06-24,0,72243012960,27.8,22.2,1011.2,16000.0,200.0,3.6,2020_houston_godzilla_dust
2020-06-24 19:00:00+00:00,0.5,2.5,0.2,2020-06-24,0,72243012960,27.8,21.7,1011.1,16093.0,220.0,2.6,2020_houston_godzilla_dust
2020-06-24 20:00:00+00:00,3.7,2.4,1.5416666666666667,2020-06-24,0,72243012960,29.4,21.7,1010.8,16093.0,220.0,1.5,2020_houston_godzilla_dust
2020-06-24 21:00:00+00:00,1.5,2.9,0.5172413793103449,2020-06-24,0,72243012960,29.4,22.2,1010.9,16093.0,240.0,3.1,2020_houston_godzilla_dust
2020-06-24 22:00:00+00:00,0.6,3.2,0.18749999999999997,2020-06-24,0,72243012960,31.1,21.7,1010.1,16093.0,260.0,3.1,2020_houston_godzilla_dust
2020-06-24 23:00:00+00:00,1.0,3.2,0.3125,2020-06-24,0,72243012960,30.0,21.7,1009.9,16093.0,310.0,4.1,2020_houston_godzilla_dust
2020-06-25 00:00:00+00:00,0.6,3.4,0.17647058823529413,2020-06-25,0,72243012960,29.4,22.2,1010.2,16000.0,340.0,2.1,2020_houston_godzilla_dust
2020-06-25 01:00:00+00:00,0.6,4.4,0.13636363636363635,2020-06-25,0,72243012960,26.7,23.3,1010.4,16093.0,80.0,2.6,2020_houston_godzilla_dust
2020-06-25 02:00:00+00:00,0.5,4.2,0.11904761904761904,2020-06-25,0,72243012960,25.6,22.8,1010.6,16093.0,100.0,3.1,2020_houston_godzilla_dust
2020-06-25 03:00:00+00:00,0.2,3.6,0.05555555555555556,2020-06-25,0,72243012960,25.6,23.3,1011.5,16093.0,110.0,1.5,2020_houston_godzilla_dust
2020-06-25 04:00:00+00:00,0.2,3.5,0.05714285714285715,2020-06-25,0,72243012960,26.1,23.9,1012.4,16093.0,110.0,0.0,2020_houston_godzilla_dust
2020-06-25 05:00:00+00:00,0.2,3.2,0.0625,2020-06-25,0,72243012960,26.1,23.9,1013.0,16093.0,110.0,0.0,2020_houston_godzilla_dust
2020-06-25 06:00:00+00:00,0.2,3.6,0.05555555555555556,2020-06-25,0,72243012960,25.6,23.9,1013.2,16000.0,330.0,1.5,2020_houston_godzilla_dust
2020-06-25 07:00:00+00:00,0.3,3.6,0.08333333333333333,2020-06-25,0,72243012960,25.0,23.9,1012.8,16093.0,120.0,2.1,2020_houston_godzilla_dust
2020-06-25 08:00:00+00:00,0.3,4.0,0.075,2020-06-25,0,72243012960,24.4,22.8,1012.3,16093.0,120.0,0.0,2020_houston_godzilla_dust
2020-06-25 09:00:00+00:00,0.2,5.2,0.038461538461538464,2020-06-25,0,72243012960,23.3,22.2,1012.4,9656.0,290.0,2.1,2020_houston_godzilla_dust
2020-06-25 10:00:00+00:00,0.3,6.7,0.04477611940298507,2020-06-25,0,72243012960,23.3,22.2,1012.3,11265.0,350.0,2.6,2020_houston_godzilla_dust
2020-06-25 11:00:00+00:00,0.2,7.5,0.02666666666666667,2020-06-25,0,72243012960,23.9,22.8,1013.0,16093.0,290.0,2.1,2020_houston_godzilla_dust
2020-06-25 12:00:00+00:00,0.3,8.3,0.03614457831325301,2020-06-25,0,72243012960,22.8,21.1,1013.6,11000.0,340.0,2.1,2020_houston_godzilla_dust
2020-06-25 13:00:00+00:00,0.4,8.6,0.04651162790697675,2020-06-25,0,72243012960,22.8,21.7,1014.5,3219.0,140.0,1.5,2020_houston_godzilla_dust
2020-06-25 14:00:00+00:00,0.6,3.9,0.15384615384615385,2020-06-25,0,72243012960,22.8,21.7,1014.8,4828.0,140.0,0.0,2020_houston_godzilla_dust
2020-06-25 15:00:00+00:00,0.7,1.4,0.5,2020-06-25,0,72243012960,23.3,22.2,1014.8,16093.0,170.0,2.1,2020_houston_godzilla_dust
2020-06-25 16:00:00+00:00,0.8,2.1,0.38095238095238093,2020-06-25,0,72243012960,23.9,22.8,1014.8,16093.0,90.0,1.5,2020_houston_godzilla_dust
2020-06-25 17:00:00+00:00,1.0,2.2,0.45454545454545453,2020-06-25,0,72243012960,25.0,22.8,1015.1,16093.0,90.0,0.0,2020_houston_godzilla_dust
2020-06-25 18:00:00+00:00,1.2,2.6,0.4615384615384615,2020-06-25,0,72243012960,26.1,23.3,1014.7,16000.0,90.0,1.5,2020_houston_godzilla_dust
2020-06-25 19:00:00+00:00,1.3,2.4,0.5416666666666667,2020-06-25,0,72243012960,28.3,23.3,1014.8,16093.0,160.0,3.1,2020_houston_godzilla_dust
2020-06-25 20:00:00+00:00,1.3,1.8,0.7222222222222222,2020-06-25,0,72243012960,29.4,23.3,1014.4,16093.0,130.0,4.1,2020_houston_godzilla_dust
2020-06-25 21:00:00+00:00,1.1,1.7,0.6470588235294118,2020-06-25,0,72243012960,30.6,23.3,1014.7,16093.0,140.0,3.6,2020_houston_godzilla_dust
2020-06-25 22:00:00+00:00,1.0,1.7,0.5882352941176471,2020-06-25,0,72243012960,27.8,22.8,1015.1,16093.0,170.0,5.1,2020_houston_godzilla_dust
2020-06-25 23:00:00+00:00,0.4,2.2,0.18181818181818182,2020-06-25,0,72243012960,27.8,23.3,1015.2,16093.0,160.0,4.1,2020_houston_godzilla_dust
2020-06-26 00:00:00+00:00,0.4,2.1,0.19047619047619047,2020-06-26,0,72243012960,27.2,22.2,1014.8,16000.0,170.0,3.6,2020_houston_godzilla_dust
2020-06-26 01:00:00+00:00,0.4,2.4,0.16666666666666669,2020-06-26,0,72243012960,27.2,22.8,1014.9,16093.0,150.0,1.5,2020_houston_godzilla_dust
2020-06-26 02:00:00+00:00,0.3,2.7,0.1111111111111111,2020-06-26,0,72243012960,25.6,23.3,1015.3,16093.0,160.0,1.5,2020_houston_godzilla_dust
2020-06-26 03:00:00+00:00,0.1,2.3,0.04347826086956522,2020-06-26,0,72243012960,25.6,22.8,1015.4,16093.0,170.0,2.1,2020_houston_godzilla_dust
2020-06-26 04:00:00+00:00,0.2,3.1,0.06451612903225806,2020-06-26,0,72243012960,26.1,23.3,1016.0,16093.0,170.0,3.1,2020_houston_godzilla_dust
2020-06-26 05:00:00+00:00,0.2,2.8,0.07142857142857144,2020-06-26,0,72243012960,26.1,22.8,1016.7,16093.0,170.0,3.1,2020_houston_godzilla_dust
2020-06-26 06:00:00+00:00,0.2,3.6,0.05555555555555556,2020-06-26,0,72243012960,26.1,21.7,1016.8,16000.0,180.0,2.1,2020_houston_godzilla_dust
2020-06-26 07:00:00+00:00,0.3,8.7,0.034482758620689655,2020-06-26,0,72243012960,25.6,22.2,1016.8,16093.0,170.0,2.1,2020_houston_godzilla_dust
2020-06-26 08:00:00+00:00,0.3,11.8,0.02542372881355932,2020-06-26,0,72243012960,25.0,22.8,1016.7,16093.0,170.0,0.0,2020_houston_godzilla_dust
2020-06-26 09:00:00+00:00,0.3,13.1,0.022900763358778626,2020-06-26,0,72243012960,25.0,22.8,1017.2,16093.0,170.0,0.0,2020_houston_godzilla_dust
2020-06-26 10:00:00+00:00,0.5,13.2,0.03787878787878788,2020-06-26,0,72243012960,25.6,23.3,1017.2,16093.0,170.0,0.0,2020_houston_godzilla_dust
2020-06-26 11:00:00+00:00,0.8,13.0,0.06153846153846154,2020-06-26,0,72243012960,25.6,23.3,1017.3,16093.0,120.0,1.5,2020_houston_godzilla_dust
2020-06-26 12:00:00+00:00,1.7,12.6,0.1349206349206349,2020-06-26,0,72243012960,26.1,24.4,1017.8,4800.0,120.0,0.0,2020_houston_godzilla_dust
2020-06-26 13:00:00+00:00,2.5,11.9,0.21008403361344538,2020-06-26,0,72243012960,26.7,25.0,1018.4,4828.0,150.0,2.6,2020_houston_godzilla_dust
2020-06-26 14:00:00+00:00,1.7,11.9,0.14285714285714285,2020-06-26,0,72243012960,28.3,25.0,1018.7,6437.0,160.0,5.7,2020_houston_godzilla_dust
2020-06-26 15:00:00+00:00,1.3,12.6,0.10317460317460318,2020-06-26,0,72243012960,28.9,24.4,1019.0,8047.0,180.0,4.1,2020_houston_godzilla_dust
2020-06-26 16:00:00+00:00,1.3,13.3,0.09774436090225563,2020-06-26,0,72243012960,28.9,24.4,1019.2,8047.0,170.0,5.7,2020_houston_godzilla_dust
2020-06-26 17:00:00+00:00,1.9,14.7,0.1292517006802721,2020-06-26,0,72243012960,29.4,24.4,1019.3,8047.0,180.0,4.6,2020_houston_godzilla_dust
2020-06-26 18:00:00+00:00,2.4,15.4,0.15584415584415584,2020-06-26,0,72243012960,29.4,24.4,1019.3,8000.0,170.0,5.1,2020_houston_godzilla_dust
2020-06-26 19:00:00+00:00,0.8,13.8,0.057971014492753624,2020-06-26,0,72243012960,29.4,25.0,1018.5,8047.0,140.0,6.7,2020_houston_godzilla_dust
2020-06-26 20:00:00+00:00,1.2,12.6,0.09523809523809523,2020-06-26,0,72243012960,30.0,25.0,1017.8,6437.0,150.0,4.1,2020_houston_godzilla_dust
2020-06-26 21:00:00+00:00,2.9,11.2,0.25892857142857145,2020-06-26,0,72243012960,30.0,24.4,1017.7,8047.0,160.0,5.1,2020_houston_godzilla_dust
2020-06-26 22:00:00+00:00,1.9,10.7,0.17757009345794392,2020-06-26,0,72243012960,29.4,24.4,1017.3,8047.0,180.0,2.6,2020_houston_godzilla_dust
2020-06-26 23:00:00+00:00,1.3,10.4,0.125,2020-06-26,0,72243012960,29.4,24.4,1016.7,8047.0,170.0,3.1,2020_houston_godzilla_dust
2020-06-27 00:00:00+00:00,1.5,10.3,0.14563106796116504,2020-06-27,0,72243012960,28.9,24.4,1017.0,9000.0,170.0,2.6,2020_houston_godzilla_dust
2020-06-27 01:00:00+00:00,1.3,9.6,0.13541666666666669,2020-06-27,0,72243012960,28.3,24.4,1017.0,9656.0,150.0,3.6,2020_houston_godzilla_dust
2020-06-27 02:00:00+00:00,0.9,8.7,0.10344827586206898,2020-06-27,0,72243012960,27.8,25.0,1017.1,11265.0,130.0,5.1,2020_houston_godzilla_dust
2020-06-27 03:00:00+00:00,0.6,6.7,0.08955223880597014,2020-06-27,0,72243012960,27.2,25.0,1017.4,11265.0,140.0,3.6,2020_houston_godzilla_dust
2020-06-27 04:00:00+00:00,0.7,6.4,0.10937499999999999,2020-06-27,0,72243012960,27.2,25.6,1018.2,11265.0,170.0,1.5,2020_houston_godzilla_dust
2020-06-27 05:00:00+00:00,0.6,6.5,0.0923076923076923,2020-06-27,0,72243012960,27.2,25.0,1017.7,11265.0,140.0,4.6,2020_houston_godzilla_dust
2020-06-27 06:00:00+00:00,0.6,7.1,0.08450704225352113,2020-06-27,0,72243012960,27.2,25.0,1018.0,11000.0,160.0,2.1,2020_houston_godzilla_dust
2020-06-27 07:00:00+00:00,0.5,7.7,0.06493506493506493,2020-06-27,0,72243012960,26.7,24.4,1017.5,11265.0,150.0,3.1,2020_houston_godzilla_dust
2020-06-27 08:00:00+00:00,0.6,8.8,0.06818181818181818,2020-06-27,0,72243012960,27.2,25.0,1017.1,11265.0,170.0,2.6,2020_houston_godzilla_dust
2020-06-27 09:00:00+00:00,0.6,11.2,0.053571428571428575,2020-06-27,0,72243012960,26.7,25.0,1016.4,11265.0,170.0,2.6,2020_houston_godzilla_dust
2020-06-27 10:00:00+00:00,0.6,13.2,0.045454545454545456,2020-06-27,0,72243012960,26.7,25.0,1016.1,11265.0,170.0,2.6,2020_houston_godzilla_dust
2020-06-27 11:00:00+00:00,0.8,14.3,0.055944055944055944,2020-06-27,0,72243012960,26.7,24.4,1015.8,11265.0,160.0,2.6,2020_houston_godzilla_dust
2020-06-27 12:00:00+00:00,1.7,14.1,0.12056737588652482,2020-06-27,0,72243012960,26.7,25.0,1016.2,8000.0,170.0,2.1,2020_houston_godzilla_dust
2020-06-27 13:00:00+00:00,2.4,9.8,0.24489795918367344,2020-06-27,0,72243012960,27.2,25.0,1016.5,8047.0,170.0,3.1,2020_houston_godzilla_dust
2020-06-27 14:00:00+00:00,2.6,7.5,0.3466666666666667,2020-06-27,0,72243012960,27.8,25.0,1017.1,9656.0,170.0,3.1,2020_houston_godzilla_dust
2020-06-27 15:00:00+00:00,3.0,6.7,0.44776119402985076,2020-06-27,0,72243012960,28.9,24.4,1017.3,9656.0,160.0,4.6,2020_houston_godzilla_dust
2020-06-27 16:00:00+00:00,5.0,6.6,0.7575757575757576,2020-06-27,0,72243012960,30.0,24.4,1017.5,11265.0,160.0,4.1,2020_houston_godzilla_dust
2020-06-27 17:00:00+00:00,4.1,5.9,0.6949152542372881,2020-06-27,0,72243012960,31.1,24.4,1017.2,11265.0,160.0,5.7,2020_houston_godzilla_dust
2020-06-27 18:00:00+00:00,0.9,5.1,0.17647058823529413,2020-06-27,0,72243012960,31.1,23.9,1017.0,11000.0,150.0,5.7,2020_houston_godzilla_dust
2020-06-27 19:00:00+00:00,0.5,4.6,0.10869565217391305,2020-06-27,0,72243012960,31.7,23.9,1016.3,16093.0,160.0,6.7,2020_houston_godzilla_dust
2020-06-27 20:00:00+00:00,0.9,4.5,0.2,2020-06-27,0,72243012960,31.7,23.3,1015.2,16093.0,180.0,4.6,2020_houston_godzilla_dust
2020-06-27 21:00:00+00:00,0.9,4.4,0.20454545454545453,2020-06-27,0,72243012960,32.2,23.3,1014.5,16093.0,160.0,6.2,2020_houston_godzilla_dust
2020-06-27 22:00:00+00:00,0.6,4.0,0.15,2020-06-27,0,72243012960,31.7,22.8,1013.9,16093.0,170.0,6.2,2020_houston_godzilla_dust
2020-06-27 23:00:00+00:00,0.6,3.8,0.15789473684210525,2020-06-27,0,72243012960,31.7,22.8,1013.4,16093.0,160.0,5.7,2020_houston_godzilla_dust
2020-06-28 00:00:00+00:00,0.6,4.1,0.14634146341463417,2020-06-28,0,72243012960,31.1,23.3,1013.0,16000.0,180.0,4.6,2020_houston_godzilla_dust
2020-06-28 01:00:00+00:00,0.6,4.7,0.1276595744680851,2020-06-28,0,72243012960,29.4,23.3,1012.9,16093.0,160.0,6.2,2020_houston_godzilla_dust
2020-06-28 02:00:00+00:00,0.5,5.1,0.09803921568627452,2020-06-28,0,72243012960,28.9,23.3,1012.9,16093.0,170.0,4.1,2020_houston_godzilla_dust
2020-06-28 03:00:00+00:00,0.4,5.3,0.07547169811320756,2020-06-28,0,72243012960,27.8,23.9,1013.3,16093.0,160.0,3.6,2020_houston_godzilla_dust
2020-06-28 04:00:00+00:00,0.6,5.1,0.11764705882352941,2020-06-28,0,72243012960,27.8,24.4,1013.7,16093.0,160.0,4.6,2020_houston_godzilla_dust
2020-06-28 05:00:00+00:00,0.8,5.7,0.14035087719298245,2020-06-28,0,72243012960,27.8,24.4,1014.0,16093.0,170.0,3.1,2020_houston_godzilla_dust
2020-06-28 06:00:00+00:00,0.8,6.2,0.12903225806451613,2020-06-28,0,72243012960,27.8,25.0,1014.0,16000.0,180.0,3.1,2020_houston_godzilla_dust
2020-06-28 07:00:00+00:00,1.0,6.7,0.14925373134328357,2020-06-28,0,72243012960,27.2,25.0,1013.4,16093.0,170.0,3.1,2020_houston_godzilla_dust
2020-06-28 08:00:00+00:00,0.6,7.8,0.07692307692307693,2020-06-28,0,72243012960,26.7,24.4,1013.1,16093.0,170.0,3.1,2020_houston_godzilla_dust
2020-06-28 09:00:00+00:00,0.6,8.7,0.06896551724137931,2020-06-28,0,72243012960,27.2,25.0,1012.6,16093.0,160.0,3.6,2020_houston_godzilla_dust
2020-06-28 10:00:00+00:00,0.6,8.5,0.07058823529411765,2020-06-28,0,72243012960,27.2,25.0,1012.4,16093.0,160.0,2.6,2020_houston_godzilla_dust
2020-06-28 11:00:00+00:00,0.8,7.0,0.1142857142857143,2020-06-28,0,72243012960,26.7,25.0,1012.6,11265.0,170.0,3.1,2020_houston_godzilla_dust
2020-06-28 12:00:00+00:00,1.3,6.1,0.21311475409836067,2020-06-28,0,72243012960,26.7,25.0,1012.8,11000.0,160.0,3.6,2020_houston_godzilla_dust
2020-06-28 13:00:00+00:00,1.4,5.6,0.25,2020-06-28,0,72243012960,28.3,25.6,1013.6,11265.0,180.0,3.6,2020_houston_godzilla_dust
2020-06-28 14:00:00+00:00,1.3,4.2,0.30952380952380953,2020-06-28,0,72243012960,29.4,25.6,1013.7,11265.0,200.0,3.1,2020_houston_godzilla_dust
2020-06-28 15:00:00+00:00,0.8,3.6,0.22222222222222224,2020-06-28,0,72243012960,30.0,23.9,1013.6,16093.0,180.0,5.1,2020_houston_godzilla_dust
2020-06-28 16:00:00+00:00,0.7,3.4,0.20588235294117646,2020-06-28,0,72243012960,31.1,23.3,1013.3,16093.0,180.0,5.7,2020_houston_godzilla_dust
2020-06-28 17:00:00+00:00,0.6,3.3,0.18181818181818182,2020-06-28,0,72243012960,31.7,22.8,1013.1,16093.0,200.0,5.1,2020_houston_godzilla_dust
2020-06-28 18:00:00+00:00,0.5,3.7,0.13513513513513511,2020-06-28,0,72243012960,31.7,22.2,1012.4,16000.0,180.0,4.6,2020_houston_godzilla_dust
2020-06-28 19:00:00+00:00,0.4,3.2,0.125,2020-06-28,0,72243012960,32.2,22.2,1011.7,16093.0,170.0,5.1,2020_houston_godzilla_dust
2020-06-28 20:00:00+00:00,0.4,3.4,0.11764705882352942,2020-06-28,0,72243012960,32.8,22.8,1010.9,16093.0,170.0,5.1,2020_houston_godzilla_dust
2020-06-28 21:00:00+00:00,0.4,3.6,0.11111111111111112,2020-06-28,0,72243012960,31.7,22.2,1010.7,16093.0,170.0,5.7,2020_houston_godzilla_dust
2020-06-28 22:00:00+00:00,0.4,4.2,0.09523809523809523,2020-06-28,0,72243012960,31.7,23.3,1010.4,16093.0,170.0,7.2,2020_houston_godzilla_dust
2020-06-28 23:00:00+00:00,0.4,3.9,0.10256410256410257,2020-06-28,0,72243012960,31.1,22.8,1010.1,16093.0,170.0,6.2,2020_houston_godzilla_dust
2018-11-14 00:00:00+00:00,49.5,87.5,0.5657142857142857,2018-11-14,0,99401699999,16.1,,1028.4,,360.0,4.1,2018_sf_camp_fire
2018-11-14 01:00:00+00:00,34.5,74.1,0.46558704453441296,2018-11-14,0,99401699999,15.8,,1028.1,,360.0,4.6,2018_sf_camp_fire
2018-11-14 02:00:00+00:00,32.5,69.5,0.4676258992805755,2018-11-14,0,99401699999,15.6,,1028.2,,360.0,4.6,2018_sf_camp_fire
2018-11-14 03:00:00+00:00,31.6,64.9,0.48690292758089365,2018-11-14,0,99401699999,15.5,,1028.1,,70.0,3.1,2018_sf_camp_fire
